Welcome to kof Version Alpha 1
CGame:Init SDL system
<command>time: 3894, holddown2, commandcount 2 
time: 3894|ID 1:<<ChangeP2State 0>> changeState 11 
time: 3894|ID 1:ChangeP2Anim 0 PrepareAnim 11 
<command>time: 3895, holddown, commandcount 1 
<command>time: 3895, holddown2, commandcount 2 
<command>time: 3896, holdfwd, commandcount 1 
<command>time: 3896, holddown, commandcount 2 
<command>time: 3896, holdfwd2, commandcount 3 
<command>time: 3896, holddown2, commandcount 4 
<command>time: 3897, holdfwd, commandcount 1 
<command>time: 3897, holddown, commandcount 2 
<command>time: 3897, holdfwd2, commandcount 3 
<command>time: 3897, holddown2, commandcount 4 
<command>time: 3898, holdfwd, commandcount 1 
<command>time: 3898, holddown, commandcount 2 
<command>time: 3898, holdfwd2, commandcount 3 
<command>time: 3898, holddown2, commandcount 4 
<command>time: 3899, holdfwd, commandcount 1 
<command>time: 3899, holddown, commandcount 2 
<command>time: 3899, holdfwd2, commandcount 3 
<command>time: 3899, holddown2, commandcount 4 
<command>time: 3900, b, commandcount 1 
<command>time: 3900, holdfwd, commandcount 2 
<command>time: 3900, b2, commandcount 3 
<command>time: 3900, holdfwd2, commandcount 4 
<command>time: 3900, fwd, commandcount 5 
<command>time: 3900, down_b, commandcount 6 
time: 3900|ID 1:<<ChangeP2State 0>> changeState 12 
time: 3900|ID 1:ChangeP2Anim 0 PrepareAnim 12 
time: 3900|ID 1:<<ChangeP2State 0>> changeState 310 
time: 3900|ID 1:ChangeP2Anim 0 PrepareAnim 300 
time: 3900|ID 1:<<ChangeP2State 0>> changeState 311 
time: 3900|ID 1:ChangeP2Anim 0 PrepareAnim 311 
time: 3900|ID 2:<<ChangeP2State 1>> changeState 312 
<command>time: 3901, holdfwd, commandcount 1 
<command>time: 3901, holdb, commandcount 2 
<command>time: 3901, holdfwd2, commandcount 3 
<command>time: 3901, holdb2, commandcount 4 
<command>time: 3901, hold_b, commandcount 5 
time: 3901|ID 2:ChangeP2Anim 1 PrepareAnim 312 
<command>time: 3902, holdfwd, commandcount 1 
<command>time: 3902, holdfwd2, commandcount 2 
<command>time: 3903, holdfwd, commandcount 1 
<command>time: 3903, holdfwd2, commandcount 2 
<command>time: 3904, holdfwd, commandcount 1 
<command>time: 3904, holdfwd2, commandcount 2 
<command>time: 3905, holdfwd, commandcount 1 
<command>time: 3905, holdfwd2, commandcount 2 
<command>time: 3911, holddown, commandcount 1 
<command>time: 3911, holddown2, commandcount 2 
<command>time: 3912, holddown, commandcount 1 
<command>time: 3912, holddown2, commandcount 2 
<command>time: 3913, holddown, commandcount 1 
<command>time: 3913, holddown2, commandcount 2 
<command>time: 3914, b, commandcount 1 
<command>time: 3914, holddown, commandcount 2 
<command>time: 3914, b2, commandcount 3 
<command>time: 3914, holddown2, commandcount 4 
<command>time: 3914, down_b, commandcount 5 
<command>time: 3915, holddown, commandcount 1 
<command>time: 3915, holdb, commandcount 2 
<command>time: 3915, holddown2, commandcount 3 
<command>time: 3915, holdb2, commandcount 4 
<command>time: 3915, hold_b, commandcount 5 
<command>time: 3916, holddown, commandcount 1 
<command>time: 3916, holddown2, commandcount 2 
<command>time: 3917, holddown, commandcount 1 
<command>time: 3917, holddown2, commandcount 2 
<command>time: 3918, holdfwd, commandcount 1 
<command>time: 3918, holddown, commandcount 2 
<command>time: 3918, holdfwd2, commandcount 3 
<command>time: 3918, holddown2, commandcount 4 
<command>time: 3919, holdfwd, commandcount 1 
<command>time: 3919, holddown, commandcount 2 
<command>time: 3919, holdfwd2, commandcount 3 
<command>time: 3919, holddown2, commandcount 4 
<command>time: 3920, holdfwd, commandcount 1 
<command>time: 3920, holdfwd2, commandcount 2 
<command>time: 3920, fwd, commandcount 3 
time: 3920|ID 1:<<ChangeP2State 0>> changeState 313 
time: 3920|ID 1:ChangeP2Anim 0 PrepareAnim 313 
PrepareExplod nAnim 1046 isAnimExised 1 
time: 3920|ID 1:PrepareAudio 6 2 
<command>time: 3921, back, commandcount 1 
time: 3921|ID 2:<<ChangeP2State 1>> changeState 314 
time: 3921|ID 2:ChangeP2Anim 1 PrepareAnim 314 
<command>time: 3922, holdback, commandcount 1 
<command>time: 3922, holdback2, commandcount 2 
<command>time: 3923, holdback, commandcount 1 
<command>time: 3923, holdback2, commandcount 2 
time: 3949|ID 1:PrepareAudio 5 7 
PrepareExplod nAnim 1044 isAnimExised 1 
PrepareExplod nAnim 1035 isAnimExised 1 
time: 3955|ID 1:PrepareAudio 7 2 
time: 3956|ID 2:<<ChangeP2State 0>> changeState 5030 
time: 3956|ID 2:<<ChangeP2State 0>> changeState 5050 
time: 3956|ID 2:ChangeP2Anim 0 PrepareAnim 5050 
time: 3956|ID 2:<<ChangeP2State 0>> changeState 5035 
time: 3956|ID 2:<<ChangeP2State 0>> changeState 5050 
time: 3956|ID 2:ChangeP2Anim 0 PrepareAnim 5050 
PrepareExplod nAnim 1045 isAnimExised 1 
PrepareExplod nAnim 1045 isAnimExised 1 
PrepareExplod nAnim 1045 isAnimExised 1 
PrepareExplod nAnim 1045 isAnimExised 1 
time: 3979|ID 2:ChangeP2Anim 0 PrepareAnim 5060 
time: 3992|ID 1:<<ChangeP2State 0>> changeState 0 
time: 3992|ID 1:ChangeP2Anim 0 PrepareAnim 0 
time: 3993|ID 2:<<ChangeP2State 0>> changeState 5100 
time: 3993|ID 2:PrepareAudio 1 8 
time: 3993|ID 2:ChangeP2Anim 0 PrepareAnim 5100 
time: 3994|ID 2:PrepareAudio 7 0 
PrepareAudio fail find 7 0
time: 3997|ID 2:<<ChangeP2State 0>> changeState 5101 
time: 3997|ID 2:ChangeP2Anim 0 PrepareAnim 5160 
<command>time: 4011, fwd, commandcount 1 
<command>time: 4012, holdfwd, commandcount 1 
<command>time: 4012, holdfwd2, commandcount 2 
time: 4012|ID 1:<<ChangeP2State 0>> changeState 20 
time: 4012|ID 1:ChangeP2Anim 0 PrepareAnim 20 
<command>time: 4013, holdfwd, commandcount 1 
<command>time: 4013, holdfwd2, commandcount 2 
<command>time: 4014, holdfwd, commandcount 1 
<command>time: 4014, holdfwd2, commandcount 2 
<command>time: 4015, holdfwd, commandcount 1 
<command>time: 4015, holdfwd2, commandcount 2 
<command>time: 4016, holdfwd, commandcount 1 
<command>time: 4016, holdfwd2, commandcount 2 
<command>time: 4017, holdfwd, commandcount 1 
<command>time: 4017, holdfwd2, commandcount 2 
<command>time: 4018, holdfwd, commandcount 1 
<command>time: 4018, holdfwd2, commandcount 2 
time: 4018|ID 2:<<ChangeP2State 0>> changeState 5110 
time: 4018|ID 2:ChangeP2Anim 0 PrepareAnim 5170 
time: 4018|ID 2:PrepareAudio 7 0 
PrepareAudio fail find 7 0
PrepareExplod nAnim 0 isAnimExised 1 
<command>time: 4019, holdfwd, commandcount 1 
<command>time: 4019, holdfwd2, commandcount 2 
<command>time: 4020, holdfwd, commandcount 1 
<command>time: 4020, holdfwd2, commandcount 2 
<command>time: 4021, holdfwd, commandcount 1 
<command>time: 4021, holdfwd2, commandcount 2 
time: 4021|ID 2:ChangeP2Anim 0 PrepareAnim 5110 
<command>time: 4022, holdfwd, commandcount 1 
<command>time: 4022, holdfwd2, commandcount 2 
<command>time: 4023, holdfwd, commandcount 1 
<command>time: 4023, holdfwd2, commandcount 2 
<command>time: 4024, holdfwd, commandcount 1 
<command>time: 4024, holdfwd2, commandcount 2 
<command>time: 4025, holdfwd, commandcount 1 
<command>time: 4025, holdfwd2, commandcount 2 
<command>time: 4026, holdfwd, commandcount 1 
<command>time: 4026, holdup, commandcount 2 
<command>time: 4026, holdfwd2, commandcount 3 
<command>time: 4026, holdup2, commandcount 4 
time: 4026|ID 1:<<ChangeP2State 0>> changeState 40 
time: 4026|ID 1:ChangeP2Anim 0 PrepareAnim 40 
<command>time: 4027, holdfwd, commandcount 1 
<command>time: 4027, holdup, commandcount 2 
<command>time: 4027, holdfwd2, commandcount 3 
<command>time: 4027, holdup2, commandcount 4 
<command>time: 4028, holdfwd, commandcount 1 
<command>time: 4028, holdup, commandcount 2 
<command>time: 4028, holdfwd2, commandcount 3 
<command>time: 4028, holdup2, commandcount 4 
<command>time: 4029, holdfwd, commandcount 1 
<command>time: 4029, holdup, commandcount 2 
<command>time: 4029, holdfwd2, commandcount 3 
<command>time: 4029, holdup2, commandcount 4 
<command>time: 4030, holdfwd, commandcount 1 
<command>time: 4030, holdup, commandcount 2 
<command>time: 4030, holdfwd2, commandcount 3 
<command>time: 4030, holdup2, commandcount 4 
time: 4030|ID 1:<<ChangeP2State 0>> changeState 50 
time: 4030|ID 1:PrepareAudio 1 3 
time: 4030|ID 1:ChangeP2Anim 0 PrepareAnim 42 
<command>time: 4031, holdfwd, commandcount 1 
<command>time: 4031, holdup, commandcount 2 
<command>time: 4031, holdfwd2, commandcount 3 
<command>time: 4031, holdup2, commandcount 4 
<command>time: 4032, holdfwd, commandcount 1 
<command>time: 4032, holdup, commandcount 2 
<command>time: 4032, holdfwd2, commandcount 3 
<command>time: 4032, holdup2, commandcount 4 
<command>time: 4033, holdfwd, commandcount 1 
<command>time: 4033, holdup, commandcount 2 
<command>time: 4033, holdfwd2, commandcount 3 
<command>time: 4033, holdup2, commandcount 4 
<command>time: 4034, holdfwd, commandcount 1 
<command>time: 4034, holdfwd2, commandcount 2 
<command>time: 4034, FF, commandcount 3 
<command>time: 4034, fwd, commandcount 4 
<command>time: 4035, holdfwd, commandcount 1 
<command>time: 4035, holdfwd2, commandcount 2 
<command>time: 4036, holdfwd, commandcount 1 
<command>time: 4036, holdfwd2, commandcount 2 
<command>time: 4037, holdfwd, commandcount 1 
<command>time: 4037, holdfwd2, commandcount 2 
<command>time: 4038, holdfwd, commandcount 1 
<command>time: 4038, holdfwd2, commandcount 2 
<command>time: 4039, holdfwd, commandcount 1 
<command>time: 4039, holdfwd2, commandcount 2 
<command>time: 4040, holdfwd, commandcount 1 
<command>time: 4040, holdfwd2, commandcount 2 
<command>time: 4045, y, commandcount 1 
<command>time: 4045, y2, commandcount 2 
<command>time: 4045, fwd_y, commandcount 3 
time: 4045|ID 1:<<ChangeP2State 0>> changeState 630 
time: 4045|ID 1:ChangeP2Anim 0 PrepareAnim 630 
time: 4045|ID 1:PrepareAudio 5 2 
time: 4045|ID 1:PrepareAudio 200 2 
time: 4045|ID 1:PrepareAudio 5 2 
time: 4045|ID 1:PrepareAudio 200 2 
<command>time: 4046, holdy, commandcount 1 
<command>time: 4046, holdy2, commandcount 2 
<command>time: 4046, hold_y, commandcount 3 
<command>time: 4047, holdy, commandcount 1 
<command>time: 4047, holdy2, commandcount 2 
<command>time: 4047, hold_y, commandcount 3 
<command>time: 4048, holdy, commandcount 1 
<command>time: 4048, holdy2, commandcount 2 
<command>time: 4048, hold_y, commandcount 3 
<command>time: 4049, holdy, commandcount 1 
<command>time: 4049, holdy2, commandcount 2 
<command>time: 4049, hold_y, commandcount 3 
<command>time: 4050, holdy, commandcount 1 
<command>time: 4050, holdy2, commandcount 2 
<command>time: 4050, hold_y, commandcount 3 
<command>time: 4055, back, commandcount 1 
<command>time: 4056, holdback, commandcount 1 
<command>time: 4056, holdback2, commandcount 2 
<command>time: 4057, holdback, commandcount 1 
<command>time: 4057, holdback2, commandcount 2 
<command>time: 4058, holdback, commandcount 1 
<command>time: 4058, holdback2, commandcount 2 
<command>time: 4059, holdback, commandcount 1 
<command>time: 4059, holdback2, commandcount 2 
<command>time: 4060, y, commandcount 1 
<command>time: 4060, holdback, commandcount 2 
<command>time: 4060, y2, commandcount 3 
<command>time: 4060, holdback2, commandcount 4 
<command>time: 4060, back_y, commandcount 5 
<command>time: 4061, holdback, commandcount 1 
<command>time: 4061, holdy, commandcount 2 
<command>time: 4061, holdback2, commandcount 3 
<command>time: 4061, holdy2, commandcount 4 
<command>time: 4061, hold_y, commandcount 5 
<command>time: 4062, holdback, commandcount 1 
<command>time: 4062, holdy, commandcount 2 
<command>time: 4062, holdback2, commandcount 3 
<command>time: 4062, holdy2, commandcount 4 
<command>time: 4062, hold_y, commandcount 5 
time: 4062|ID 1:<<ChangeP2State 0>> changeState 52 
time: 4062|ID 1:ChangeP2Anim 0 PrepareAnim 47 
time: 4062|ID 1:PrepareAudio 1 5 
time: 4062|ID 1:PrepareAudio 1 5 
<command>time: 4063, holdback, commandcount 1 
<command>time: 4063, holdback2, commandcount 2 
<command>time: 4064, holdback, commandcount 1 
<command>time: 4064, holdback2, commandcount 2 
<command>time: 4065, holdback, commandcount 1 
<command>time: 4065, holdback2, commandcount 2 
<command>time: 4066, holdback, commandcount 1 
<command>time: 4066, holdback2, commandcount 2 
time: 4066|ID 1:<<ChangeP2State 0>> changeState 0 
time: 4066|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 4067, holdback, commandcount 1 
<command>time: 4067, holdback2, commandcount 2 
time: 4067|ID 1:<<ChangeP2State 0>> changeState 20 
time: 4067|ID 1:ChangeP2Anim 0 PrepareAnim 21 
<command>time: 4068, holddown, commandcount 1 
<command>time: 4068, holddown2, commandcount 2 
time: 4068|ID 1:<<ChangeP2State 0>> changeState 10 
time: 4068|ID 1:ChangeP2Anim 0 PrepareAnim 10 
<command>time: 4069, holddown, commandcount 1 
<command>time: 4069, holddown2, commandcount 2 
<command>time: 4070, holddown, commandcount 1 
<command>time: 4070, holddown2, commandcount 2 
<command>time: 4071, holddown, commandcount 1 
<command>time: 4071, holddown2, commandcount 2 
<command>time: 4072, holddown, commandcount 1 
<command>time: 4072, holddown2, commandcount 2 
time: 4072|ID 1:<<ChangeP2State 0>> changeState 11 
time: 4072|ID 1:ChangeP2Anim 0 PrepareAnim 11 
<command>time: 4073, holddown, commandcount 1 
<command>time: 4073, holddown2, commandcount 2 
<command>time: 4074, holddown, commandcount 1 
<command>time: 4074, holddown2, commandcount 2 
<command>time: 4075, holddown, commandcount 1 
<command>time: 4075, holddown2, commandcount 2 
<command>time: 4076, holddown, commandcount 1 
<command>time: 4076, holddown2, commandcount 2 
<command>time: 4077, holdback, commandcount 1 
<command>time: 4077, holddown, commandcount 2 
<command>time: 4077, holdback2, commandcount 3 
<command>time: 4077, holddown2, commandcount 4 
<command>time: 4077, /DB, commandcount 5 
time: 4077|ID 2:<<ChangeP2State 0>> changeState 5120 
time: 4077|ID 2:ChangeP2Anim 0 PrepareAnim 5120 
<command>time: 4078, holdback, commandcount 1 
<command>time: 4078, holddown, commandcount 2 
<command>time: 4078, holdback2, commandcount 3 
<command>time: 4078, holddown2, commandcount 4 
<command>time: 4078, /DB, commandcount 5 
<command>time: 4079, holdback, commandcount 1 
<command>time: 4079, holddown, commandcount 2 
<command>time: 4079, holdback2, commandcount 3 
<command>time: 4079, holddown2, commandcount 4 
<command>time: 4079, /DB, commandcount 5 
<command>time: 4080, holdback, commandcount 1 
<command>time: 4080, holddown, commandcount 2 
<command>time: 4080, holdback2, commandcount 3 
<command>time: 4080, holddown2, commandcount 4 
<command>time: 4080, /DB, commandcount 5 
<command>time: 4081, holdback, commandcount 1 
<command>time: 4081, holdback2, commandcount 2 
<command>time: 4081, back, commandcount 3 
time: 4081|ID 1:<<ChangeP2State 0>> changeState 12 
time: 4081|ID 1:ChangeP2Anim 0 PrepareAnim 12 
<command>time: 4082, holdback, commandcount 1 
<command>time: 4082, holdback2, commandcount 2 
<command>time: 4083, holdback, commandcount 1 
<command>time: 4083, holdback2, commandcount 2 
<command>time: 4084, holdback, commandcount 1 
<command>time: 4084, holdback2, commandcount 2 
<command>time: 4085, holdback, commandcount 1 
<command>time: 4085, holdback2, commandcount 2 
time: 4085|ID 1:<<ChangeP2State 0>> changeState 0 
time: 4085|ID 1:ChangeP2Anim 0 PrepareAnim 0 
<command>time: 4086, holdback, commandcount 1 
<command>time: 4086, holdback2, commandcount 2 
time: 4086|ID 1:<<ChangeP2State 0>> changeState 20 
time: 4086|ID 1:ChangeP2Anim 0 PrepareAnim 21 
<command>time: 4087, holdback, commandcount 1 
<command>time: 4087, holdback2, commandcount 2 
<command>time: 4088, holdback, commandcount 1 
<command>time: 4088, holdback2, commandcount 2 
<command>time: 4089, holdback, commandcount 1 
<command>time: 4089, holdback2, commandcount 2 
<command>time: 4090, holdback, commandcount 1 
<command>time: 4090, holdback2, commandcount 2 
<command>time: 4091, holdback, commandcount 1 
<command>time: 4091, holdback2, commandcount 2 
<command>time: 4092, holdback, commandcount 1 
<command>time: 4092, holdback2, commandcount 2 
<command>time: 4093, holdback, commandcount 1 
<command>time: 4093, holdback2, commandcount 2 
<command>time: 4094, holdback, commandcount 1 
<command>time: 4094, holdback2, commandcount 2 
<command>time: 4095, holdback, commandcount 1 
<command>time: 4095, holdback2, commandcount 2 
<command>time: 4096, holdback, commandcount 1 
<command>time: 4096, holdback2, commandcount 2 
<command>time: 4097, holdback, commandcount 1 
<command>time: 4097, holdback2, commandcount 2 
<command>time: 4098, holdback, commandcount 1 
<command>time: 4098, holdback2, commandcount 2 
<command>time: 4099, holdback, commandcount 1 
<command>time: 4099, holdback2, commandcount 2 
<command>time: 4100, holdback, commandcount 1 
<command>time: 4100, holdback2, commandcount 2 
<command>time: 4101, holdback, commandcount 1 
